asset_id,downstream_assets,customers_affected,population_water_affected,critical_facilities_affected,cascade_population_water,cascade_delay_hours,consequence_score
DFR-01887,0,1715.0,0.0,0,0.0,,4287.5
DFR-01888,0,3675.0,0.0,0,0.0,,9187.5
DFR-01889,0,2595.0,0.0,0,0.0,,6487.5
DFR-01890,0,1883.0,0.0,1,0.0,,5207.5
DFR-01891,0,10176.0,0.0,2,0.0,,26440.0
DFR-01892,0,2226.0,0.0,0,0.0,,5565.0
DFR-01893,0,3676.0,0.0,0,0.0,,9190.0
DFR-01894,0,1386.0,0.0,0,0.0,,3465.0
DFR-01895,0,12064.0,0.0,2,0.0,,31160.0
DFR-01896,0,2868.0,0.0,1,0.0,,7670.0
DFR-01897,1,2232.0,0.0,0,0.0,,5580.0
DFR-01898,2,1405.0,0.0,0,0.0,,3512.5
DFR-01899,1,5932.0,0.0,0,0.0,,14830.0
DFR-01900,0,4839.0,0.0,1,0.0,,12597.5
DFR-01901,2,4028.0,0.0,0,0.0,,10070.0
DFR-01902,0,4415.0,0.0,0,0.0,,11037.5
DFR-01903,0,3286.0,0.0,1,0.0,,8715.0
DFR-01904,0,4861.0,0.0,1,0.0,,12652.5
DFR-01905,0,8910.0,0.0,2,0.0,,23275.0
DFR-01906,0,1978.0,0.0,1,0.0,,5445.0
DFR-01907,0,1922.0,0.0,0,0.0,,4805.0
DFR-01908,0,1300.0,0.0,0,0.0,,3250.0
DFR-01909,0,3728.0,0.0,0,0.0,,9320.0
DFR-01910,0,2306.0,0.0,1,0.0,,6265.0
DFR-01911,0,4409.0,0.0,0,0.0,,11022.5
DFR-01912,0,3914.0,0.0,0,0.0,,9785.0
DFR-01913,0,7268.0,0.0,0,0.0,,18170.0
DFR-01914,0,1802.0,0.0,0,0.0,,4505.0
DFR-01915,0,3325.0,0.0,0,0.0,,8312.5
DFR-01916,0,2615.0,0.0,0,0.0,,6537.5
DFR-01917,0,2095.0,0.0,0,0.0,,5237.5
DFR-01918,0,1756.0,0.0,0,0.0,,4390.0
DFR-01919,0,7268.0,0.0,1,0.0,,18670.0
DFR-01920,0,2838.0,0.0,1,0.0,,7595.0
DFR-01921,0,2914.0,0.0,0,0.0,,7285.0
DFR-01922,1,1922.0,0.0,0,0.0,,4805.0
DFR-01923,1,1446.0,0.0,0,0.0,,3615.0
DFR-01924,0,2239.0,0.0,0,0.0,,5597.5
DFR-01925,0,10913.0,0.0,0,0.0,,27282.5
DFR-01926,0,779.0,0.0,0,0.0,,1947.5
DFR-01927,0,9914.0,0.0,0,0.0,,24785.0
DFR-01928,0,4006.0,0.0,0,0.0,,10015.0
DFR-01929,0,2986.0,0.0,0,0.0,,7465.0
DFR-01930,1,5616.0,0.0,0,0.0,,14040.0
DFR-01931,0,1705.0,0.0,1,0.0,,4762.5
DFR-01932,1,2247.0,0.0,0,0.0,,5617.5
DFR-01933,0,1968.0,0.0,1,0.0,,5420.0
DFR-01934,1,1749.0,0.0,0,0.0,,4372.5
DFR-01935,1,2410.0,0.0,1,0.0,,6525.0
DFR-01936,0,889.0,0.0,0,0.0,,2222.5
DFR-01937,0,2105.0,0.0,0,0.0,,5262.5
DFR-01938,0,3179.0,0.0,0,0.0,,7947.5
DFR-01939,0,3596.0,0.0,0,0.0,,8990.0
DFR-01940,0,3276.0,0.0,0,0.0,,8190.0
DFR-01941,0,3052.0,0.0,0,0.0,,7630.0
DFR-01942,2,3231.0,0.0,1,0.0,,8577.5
DFR-01943,0,3405.0,0.0,0,0.0,,8512.5
DFR-01944,0,6408.0,0.0,0,0.0,,16020.0
DFR-01945,0,1195.0,0.0,0,0.0,,2987.5
DFR-01946,0,1865.0,0.0,0,0.0,,4662.5
DFR-01947,0,3127.0,0.0,0,0.0,,7817.5
DFR-01948,1,9567.0,0.0,0,0.0,,23917.5
DFR-01949,1,18689.0,0.0,0,0.0,,46722.5
DFR-01950,0,2794.0,0.0,0,0.0,,6985.0
DFR-01951,0,9301.0,0.0,0,0.0,,23252.5
DFR-01952,0,1781.0,0.0,0,0.0,,4452.5
DFR-01953,0,6595.0,0.0,0,0.0,,16487.5
DFR-01954,0,4656.0,0.0,0,0.0,,11640.0
DFR-01955,0,1403.0,0.0,0,0.0,,3507.5
DFR-01956,0,8301.0,0.0,1,0.0,,21252.5
DFR-01957,0,2725.0,0.0,0,0.0,,6812.5
DFR-01958,0,2353.0,0.0,0,0.0,,5882.5
DFR-01959,0,5454.0,0.0,0,0.0,,13635.0
DFR-01960,1,11467.0,0.0,0,0.0,,28667.5
DFR-01961,0,6391.0,0.0,0,0.0,,15977.5
DFR-01962,0,2312.0,0.0,0,0.0,,5780.0
DFR-01963,0,9095.0,0.0,0,0.0,,22737.5
DFR-01964,0,2378.0,0.0,0,0.0,,5945.0
DFR-01965,0,1802.0,0.0,0,0.0,,4505.0
DFR-01966,1,2731.0,0.0,0,0.0,,6827.5
DFR-01967,1,4111.0,0.0,1,0.0,,10777.5
DFR-01968,0,10925.0,0.0,0,0.0,,27312.5
DFR-01969,2,1329.0,0.0,0,0.0,,3322.5
DFR-01970,0,1957.0,0.0,1,0.0,,5392.5
DFR-01971,0,3637.0,0.0,0,0.0,,9092.5
DFR-01972,1,7083.0,0.0,1,0.0,,18207.5
DFR-01973,0,2353.0,0.0,1,0.0,,6382.5
DFR-01974,0,929.0,0.0,0,0.0,,2322.5
DFR-01975,1,4901.0,0.0,1,0.0,,12752.5
DFR-01976,0,3311.0,0.0,0,0.0,,8277.5
DFR-01977,0,11240.0,0.0,0,0.0,,28100.0
DFR-01978,0,7764.0,0.0,1,0.0,,19910.0
DFR-01979,1,9746.0,0.0,0,0.0,,24365.0
DFR-01980,0,2239.0,0.0,0,0.0,,5597.5
DFR-01981,1,1269.0,0.0,0,0.0,,3172.5
DFR-01982,0,7197.0,0.0,0,0.0,,17992.5
DFR-01983,0,9653.0,0.0,0,0.0,,24132.5
DFR-01984,0,7265.0,0.0,0,0.0,,18162.5
DFR-01985,1,5308.0,0.0,1,0.0,,13770.0
DFR-01986,0,1747.0,0.0,0,0.0,,4367.5
DFR-01987,0,1692.0,0.0,0,0.0,,4230.0
DFR-01988,0,8749.0,0.0,0,0.0,,21872.5
DFR-01989,0,714.0,0.0,0,0.0,,1785.0
DFR-01990,0,933.0,0.0,0,0.0,,2332.5
DFR-01991,0,4020.0,0.0,0,0.0,,10050.0
DFR-01992,0,1768.0,0.0,0,0.0,,4420.0
DFR-01993,0,590.0,0.0,0,0.0,,1475.0
DFR-01994,0,3515.0,0.0,1,0.0,,9287.5
DFR-01995,0,4031.0,0.0,0,0.0,,10077.5
DFR-01996,0,3167.0,0.0,0,0.0,,7917.5
DFR-01997,0,2419.0,0.0,0,0.0,,6047.5
DFR-01998,0,2513.0,0.0,0,0.0,,6282.5
DFR-01999,0,7635.0,0.0,1,0.0,,19587.5
DFR-02000,0,4627.0,0.0,0,0.0,,11567.5
DFR-02001,0,9372.0,0.0,1,0.0,,23930.0
DFR-02002,0,6015.0,0.0,1,0.0,,15537.5
DFR-02003,1,4217.0,0.0,0,0.0,,10542.5
DFR-02004,0,1085.0,0.0,0,0.0,,2712.5
DFR-02005,0,10320.0,0.0,1,0.0,,26300.0
DFR-02006,0,8145.0,0.0,0,0.0,,20362.5
DFR-02007,0,4439.0,0.0,2,0.0,,12097.5
DFR-02008,0,1508.0,0.0,0,0.0,,3770.0
DFR-02009,0,8663.0,0.0,2,0.0,,22657.5
DFR-02010,0,3289.0,0.0,1,0.0,,8722.5
RCL-02011,0,0.0,0.0,0,0.0,,0.0
RCL-02012,0,0.0,0.0,0,0.0,,0.0
RCL-02013,0,0.0,0.0,0,0.0,,0.0
RCL-02014,0,0.0,0.0,0,0.0,,0.0
RCL-02015,0,0.0,0.0,0,0.0,,0.0
RCL-02016,0,0.0,0.0,0,0.0,,0.0
RCL-02017,0,0.0,0.0,0,0.0,,0.0
RCL-02018,0,0.0,0.0,0,0.0,,0.0
RCL-02019,0,0.0,0.0,0,0.0,,0.0
RCL-02020,0,0.0,0.0,0,0.0,,0.0
RCL-02021,0,0.0,0.0,0,0.0,,0.0
RCL-02022,0,0.0,0.0,0,0.0,,0.0
RCL-02023,0,0.0,0.0,0,0.0,,0.0
RCL-02024,0,0.0,0.0,0,0.0,,0.0
RCL-02025,0,0.0,0.0,0,0.0,,0.0
RCL-02026,0,0.0,0.0,0,0.0,,0.0
RCL-02027,0,0.0,0.0,0,0.0,,0.0
RCL-02028,0,0.0,0.0,0,0.0,,0.0
RCL-02029,0,0.0,0.0,0,0.0,,0.0
RCL-02030,0,0.0,0.0,0,0.0,,0.0
RCL-02031,0,0.0,0.0,0,0.0,,0.0
RCL-02032,0,0.0,0.0,0,0.0,,0.0
RCL-02033,0,0.0,0.0,0,0.0,,0.0
RCL-02034,0,0.0,0.0,0,0.0,,0.0
RCL-02035,0,0.0,0.0,0,0.0,,0.0
RCL-02036,0,0.0,0.0,0,0.0,,0.0
RCL-02037,0,0.0,0.0,0,0.0,,0.0
RCL-02038,0,0.0,0.0,0,0.0,,0.0
RCL-02039,0,0.0,0.0,0,0.0,,0.0
RCL-02040,0,0.0,0.0,0,0.0,,0.0
RCL-02041,0,0.0,0.0,0,0.0,,0.0
RCL-02042,0,0.0,0.0,0,0.0,,0.0
RCL-02043,0,0.0,0.0,0,0.0,,0.0
RCL-02044,0,0.0,0.0,0,0.0,,0.0
RCL-02045,0,0.0,0.0,0,0.0,,0.0
RCL-02046,0,0.0,0.0,0,0.0,,0.0
RCL-02047,0,0.0,0.0,0,0.0,,0.0
RCL-02048,0,0.0,0.0,0,0.0,,0.0
RCL-02049,0,0.0,0.0,0,0.0,,0.0
RCL-02050,0,0.0,0.0,0,0.0,,0.0
RCL-02051,0,0.0,0.0,0,0.0,,0.0
RCL-02052,0,0.0,0.0,0,0.0,,0.0
RCL-02053,0,0.0,0.0,0,0.0,,0.0
RCL-02054,0,0.0,0.0,0,0.0,,0.0
RCL-02055,0,0.0,0.0,0,0.0,,0.0
RCL-02056,0,0.0,0.0,0,0.0,,0.0
RCL-02057,0,0.0,0.0,0,0.0,,0.0
RCL-02058,0,0.0,0.0,0,0.0,,0.0
RCL-02059,0,0.0,0.0,0,0.0,,0.0
RCL-02060,0,0.0,0.0,0,0.0,,0.0
RCL-02061,0,0.0,0.0,0,0.0,,0.0
RCL-02062,0,0.0,0.0,0,0.0,,0.0
RCL-02063,0,0.0,0.0,0,0.0,,0.0
RCL-02064,0,0.0,0.0,0,0.0,,0.0
RCL-02065,0,0.0,0.0,0,0.0,,0.0
RCL-02066,0,0.0,0.0,0,0.0,,0.0
RCL-02067,0,0.0,0.0,0,0.0,,0.0
RCL-02068,0,0.0,0.0,0,0.0,,0.0
RCL-02069,0,0.0,0.0,0,0.0,,0.0
RCL-02070,0,0.0,0.0,0,0.0,,0.0
RCL-02071,0,0.0,0.0,0,0.0,,0.0
RCL-02072,0,0.0,0.0,0,0.0,,0.0
RCL-02073,0,0.0,0.0,0,0.0,,0.0
RCL-02074,0,0.0,0.0,0,0.0,,0.0
RCL-02075,0,0.0,0.0,0,0.0,,0.0
RCL-02076,0,0.0,0.0,0,0.0,,0.0
RCL-02077,0,0.0,0.0,0,0.0,,0.0
RCL-02078,0,0.0,0.0,0,0.0,,0.0
RCL-02079,0,0.0,0.0,0,0.0,,0.0
RCL-02080,0,0.0,0.0,0,0.0,,0.0
RCL-02081,0,0.0,0.0,0,0.0,,0.0
RCL-02082,0,0.0,0.0,0,0.0,,0.0
RCL-02083,0,0.0,0.0,0,0.0,,0.0
RCL-02084,0,0.0,0.0,0,0.0,,0.0
RCL-02085,0,0.0,0.0,0,0.0,,0.0
RCL-02086,0,0.0,0.0,0,0.0,,0.0
RCL-02087,0,0.0,0.0,0,0.0,,0.0
RCL-02088,0,0.0,0.0,0,0.0,,0.0
RCL-02089,0,0.0,0.0,0,0.0,,0.0
RCL-02090,0,0.0,0.0,0,0.0,,0.0
RCL-02091,0,0.0,0.0,0,0.0,,0.0
RCL-02092,0,0.0,0.0,0,0.0,,0.0
RCL-02093,0,0.0,0.0,0,0.0,,0.0
RCL-02094,0,0.0,0.0,0,0.0,,0.0
RCL-02095,0,0.0,0.0,0,0.0,,0.0
RCL-02096,0,0.0,0.0,0,0.0,,0.0
RCL-02097,0,0.0,0.0,0,0.0,,0.0
RCL-02098,0,0.0,0.0,0,0.0,,0.0
RCL-02099,0,0.0,0.0,0,0.0,,0.0
RCL-02100,0,0.0,0.0,0,0.0,,0.0
RCL-02101,0,0.0,0.0,0,0.0,,0.0
RCL-02102,0,0.0,0.0,0,0.0,,0.0
RCL-02103,0,0.0,0.0,0,0.0,,0.0
RCL-02104,0,0.0,0.0,0,0.0,,0.0
RCL-02105,0,0.0,0.0,0,0.0,,0.0
RCL-02106,0,0.0,0.0,0,0.0,,0.0
RCL-02107,0,0.0,0.0,0,0.0,,0.0
RCL-02108,0,0.0,0.0,0,0.0,,0.0
RCL-02109,0,0.0,0.0,0,0.0,,0.0
RCL-02110,0,0.0,0.0,0,0.0,,0.0
RCL-02111,0,0.0,0.0,0,0.0,,0.0
RCL-02112,0,0.0,0.0,0,0.0,,0.0
RCL-02113,0,0.0,0.0,0,0.0,,0.0
RCL-02114,0,0.0,0.0,0,0.0,,0.0
RCL-02115,0,0.0,0.0,0,0.0,,0.0
RCL-02116,0,0.0,0.0,0,0.0,,0.0
RCL-02117,0,0.0,0.0,0,0.0,,0.0
RCL-02118,0,0.0,0.0,0,0.0,,0.0
RCL-02119,0,0.0,0.0,0,0.0,,0.0
RCL-02120,0,0.0,0.0,0,0.0,,0.0
RCL-02121,0,0.0,0.0,0,0.0,,0.0
RCL-02122,0,0.0,0.0,0,0.0,,0.0
RCL-02123,0,0.0,0.0,0,0.0,,0.0
RCL-02124,0,0.0,0.0,0,0.0,,0.0
RCL-02125,0,0.0,0.0,0,0.0,,0.0
RCL-02126,0,0.0,0.0,0,0.0,,0.0
RCL-02127,0,0.0,0.0,0,0.0,,0.0
RCL-02128,0,0.0,0.0,0,0.0,,0.0
RCL-02129,0,0.0,0.0,0,0.0,,0.0
RCL-02130,0,0.0,0.0,0,0.0,,0.0
RCL-02131,0,0.0,0.0,0,0.0,,0.0
RCL-02132,0,0.0,0.0,0,0.0,,0.0
RCL-02133,0,0.0,0.0,0,0.0,,0.0
RCL-02134,0,0.0,0.0,0,0.0,,0.0
RCL-02135,0,0.0,0.0,0,0.0,,0.0
RCL-02136,0,0.0,0.0,0,0.0,,0.0
RCL-02137,0,0.0,0.0,0,0.0,,0.0
RCL-02138,0,0.0,0.0,0,0.0,,0.0
RCL-02139,0,0.0,0.0,0,0.0,,0.0
RCL-02140,0,0.0,0.0,0,0.0,,0.0
RCL-02141,0,0.0,0.0,0,0.0,,0.0
RCL-02142,0,0.0,0.0,0,0.0,,0.0
RCL-02143,0,0.0,0.0,0,0.0,,0.0
RCL-02144,0,0.0,0.0,0,0.0,,0.0
RCL-02145,0,0.0,0.0,0,0.0,,0.0
RCL-02146,0,0.0,0.0,0,0.0,,0.0
RCL-02147,0,0.0,0.0,0,0.0,,0.0
RCL-02148,0,0.0,0.0,0,0.0,,0.0
RCL-02149,0,0.0,0.0,0,0.0,,0.0
RCL-02150,0,0.0,0.0,0,0.0,,0.0
RCL-02151,0,0.0,0.0,0,0.0,,0.0
RCL-02152,0,0.0,0.0,0,0.0,,0.0
RCL-02153,0,0.0,0.0,0,0.0,,0.0
RCL-02154,0,0.0,0.0,0,0.0,,0.0
RCL-02155,0,0.0,0.0,0,0.0,,0.0
RCL-02156,0,0.0,0.0,0,0.0,,0.0
RCL-02157,0,0.0,0.0,0,0.0,,0.0
RCL-02158,0,0.0,0.0,0,0.0,,0.0
RCL-02159,0,0.0,0.0,0,0.0,,0.0
RCL-02160,0,0.0,0.0,0,0.0,,0.0
RCL-02161,0,0.0,0.0,0,0.0,,0.0
RCL-02162,0,0.0,0.0,0,0.0,,0.0
RCL-02163,0,0.0,0.0,0,0.0,,0.0
RCL-02164,0,0.0,0.0,0,0.0,,0.0
RCL-02165,0,0.0,0.0,0,0.0,,0.0
RCL-02166,0,0.0,0.0,0,0.0,,0.0
RCL-02167,0,0.0,0.0,0,0.0,,0.0
RCL-02168,0,0.0,0.0,0,0.0,,0.0
RCL-02169,0,0.0,0.0,0,0.0,,0.0
RCL-02170,0,0.0,0.0,0,0.0,,0.0
RCL-02171,0,0.0,0.0,0,0.0,,0.0
RCL-02172,0,0.0,0.0,0,0.0,,0.0
RCL-02173,0,0.0,0.0,0,0.0,,0.0
RCL-02174,0,0.0,0.0,0,0.0,,0.0
RCL-02175,0,0.0,0.0,0,0.0,,0.0
RCL-02176,0,0.0,0.0,0,0.0,,0.0
RCL-02177,0,0.0,0.0,0,0.0,,0.0
RCL-02178,0,0.0,0.0,0,0.0,,0.0
RCL-02179,0,0.0,0.0,0,0.0,,0.0
RCL-02180,0,0.0,0.0,0,0.0,,0.0
RCL-02181,0,0.0,0.0,0,0.0,,0.0
RCL-02182,0,0.0,0.0,0,0.0,,0.0
RCL-02183,0,0.0,0.0,0,0.0,,0.0
RCL-02184,0,0.0,0.0,0,0.0,,0.0
RCL-02185,0,0.0,0.0,0,0.0,,0.0
RCL-02186,0,0.0,0.0,0,0.0,,0.0
RCL-02187,0,0.0,0.0,0,0.0,,0.0
RCL-02188,0,0.0,0.0,0,0.0,,0.0
RCL-02189,0,0.0,0.0,0,0.0,,0.0
RCL-02190,0,0.0,0.0,0,0.0,,0.0
RCL-02191,0,0.0,0.0,0,0.0,,0.0
RCL-02192,0,0.0,0.0,0,0.0,,0.0
RCL-02193,0,0.0,0.0,0,0.0,,0.0
RCL-02194,0,0.0,0.0,0,0.0,,0.0
RCL-02195,0,0.0,0.0,0,0.0,,0.0
RCL-02196,0,0.0,0.0,0,0.0,,0.0
RCL-02197,0,0.0,0.0,0,0.0,,0.0
RCL-02198,0,0.0,0.0,0,0.0,,0.0
RCL-02199,0,0.0,0.0,0,0.0,,0.0
RCL-02200,0,0.0,0.0,0,0.0,,0.0
RCL-02201,0,0.0,0.0,0,0.0,,0.0
RCL-02202,0,0.0,0.0,0,0.0,,0.0
RCL-02203,0,0.0,0.0,0,0.0,,0.0
RCL-02204,0,0.0,0.0,0,0.0,,0.0
RCL-02205,0,0.0,0.0,0,0.0,,0.0
RCL-02206,0,0.0,0.0,0,0.0,,0.0
RCL-02207,0,0.0,0.0,0,0.0,,0.0
RCL-02208,0,0.0,0.0,0,0.0,,0.0
RCL-02209,0,0.0,0.0,0,0.0,,0.0
RCL-02210,0,0.0,0.0,0,0.0,,0.0
WTP-02211,96,0.0,523323.0,7,0.0,,526823.0
WTP-02212,72,0.0,314678.0,4,0.0,,316678.0
WTP-02213,0,0.0,0.0,0,0.0,,0.0
WTP-02214,0,0.0,0.0,0,0.0,,0.0
WTP-02215,0,0.0,0.0,0,0.0,,0.0
WTP-02216,0,0.0,0.0,0,0.0,,0.0
WTP-02217,66,0.0,310390.0,5,0.0,,312890.0
WTP-02218,0,0.0,0.0,0,0.0,,0.0
WTP-02219,364,0.0,1891708.0,25,0.0,,1904208.0
WTP-02220,0,0.0,0.0,0,0.0,,0.0
WTP-02221,183,0.0,1425279.0,24,0.0,,1437279.0
WTP-02222,440,0.0,3473397.0,61,0.0,,3503897.0
WTP-02223,0,0.0,0.0,0,0.0,,0.0
WTP-02224,6,0.0,10709.0,0,0.0,,10709.0
WTP-02225,23,0.0,50514.0,2,0.0,,51514.0
PMP-02226,2,0.0,12104.0,0,0.0,,12104.0
PMP-02227,5,0.0,12740.0,0,0.0,,12740.0
PMP-02228,2,0.0,10231.0,0,0.0,,10231.0
PMP-02229,1,0.0,21657.0,0,0.0,,21657.0
PMP-02230,2,0.0,11619.0,0,0.0,,11619.0
PMP-02231,5,0.0,8410.0,1,0.0,,8910.0
PMP-02232,1,0.0,7261.0,1,0.0,,7761.0
PMP-02233,2,0.0,35826.0,0,0.0,,35826.0
PMP-02234,7,0.0,56517.0,1,0.0,,57017.0
PMP-02235,1,0.0,13316.0,0,0.0,,13316.0
PMP-02236,3,0.0,4491.0,0,0.0,,4491.0
PMP-02237,3,0.0,38685.0,0,0.0,,38685.0
PMP-02238,2,0.0,5300.0,0,0.0,,5300.0
PMP-02239,0,0.0,5434.0,0,0.0,,5434.0
PMP-02240,1,0.0,11348.0,0,0.0,,11348.0
PMP-02241,4,0.0,51726.0,0,0.0,,51726.0
PMP-02242,3,0.0,6404.0,0,0.0,,6404.0
PMP-02243,4,0.0,52032.0,0,0.0,,52032.0
PMP-02244,3,0.0,10821.0,3,0.0,,12321.0
PMP-02245,9,0.0,12217.0,1,0.0,,12717.0
PMP-02246,0,0.0,7727.0,0,0.0,,7727.0
PMP-02247,4,0.0,24799.0,0,0.0,,24799.0
PMP-02248,4,0.0,16735.0,0,0.0,,16735.0
PMP-02249,5,0.0,24776.0,0,0.0,,24776.0
PMP-02250,0,0.0,15226.0,1,0.0,,15726.0
PMP-02251,6,0.0,20496.0,1,0.0,,20996.0
PMP-02252,7,0.0,21074.0,0,0.0,,21074.0
PMP-02253,4,0.0,22236.0,1,0.0,,22736.0
PMP-02254,4,0.0,15625.0,1,0.0,,16125.0
PMP-02255,8,0.0,95240.0,2,0.0,,96240.0
PMP-02256,3,0.0,27069.0,1,0.0,,27569.0
PMP-02257,0,0.0,3998.0,0,0.0,,3998.0
PMP-02258,5,0.0,10709.0,0,0.0,,10709.0
PMP-02259,0,0.0,7583.0,0,0.0,,7583.0
PMP-02260,0,0.0,7764.0,0,0.0,,7764.0
PMP-02261,3,0.0,41750.0,1,0.0,,42250.0
PMP-02262,2,0.0,19930.0,0,0.0,,19930.0
PMP-02263,6,0.0,18774.0,0,0.0,,18774.0
PMP-02264,1,0.0,40728.0,0,0.0,,40728.0
PMP-02265,3,0.0,19559.0,1,0.0,,20059.0
PMP-02266,4,0.0,63217.0,0,0.0,,63217.0
PMP-02267,4,0.0,28928.0,0,0.0,,28928.0
PMP-02268,1,0.0,14528.0,0,0.0,,14528.0
PMP-02269,4,0.0,45962.0,0,0.0,,45962.0
PMP-02270,1,0.0,48956.0,0,0.0,,48956.0
PMP-02271,3,0.0,47711.0,1,0.0,,48211.0
PMP-02272,0,0.0,31187.0,0,0.0,,31187.0
PMP-02273,0,0.0,49570.0,0,0.0,,49570.0
PMP-02274,1,0.0,16620.0,1,0.0,,17120.0
PMP-02275,6,0.0,84113.0,0,0.0,,84113.0
PMP-02276,3,0.0,8615.0,0,0.0,,8615.0
PMP-02277,0,0.0,9569.0,1,0.0,,10069.0
PMP-02278,9,0.0,15496.0,0,0.0,,15496.0
PMP-02279,4,0.0,37333.0,1,0.0,,37833.0
PMP-02280,1,0.0,8171.0,2,0.0,,9171.0
PMP-02281,7,0.0,12699.0,1,0.0,,13199.0
PMP-02282,1,0.0,71859.0,1,0.0,,72359.0
PMP-02283,4,0.0,46377.0,0,0.0,,46377.0
PMP-02284,8,0.0,30031.0,0,0.0,,30031.0
PMP-02285,4,0.0,24662.0,0,0.0,,24662.0
PMP-02286,8,0.0,32795.0,0,0.0,,32795.0
PMP-02287,3,0.0,11024.0,0,0.0,,11024.0
PMP-02288,2,0.0,6376.0,0,0.0,,6376.0
PMP-02289,1,0.0,58403.0,0,0.0,,58403.0
PMP-02290,3,0.0,17260.0,0,0.0,,17260.0
PMP-02291,1,0.0,11155.0,0,0.0,,11155.0
PMP-02292,9,0.0,71918.0,1,0.0,,72418.0
PMP-02293,1,0.0,5517.0,0,0.0,,5517.0
PMP-02294,5,0.0,12845.0,0,0.0,,12845.0
PMP-02295,1,0.0,23702.0,2,0.0,,24702.0
PMP-02296,1,0.0,15854.0,0,0.0,,15854.0
PMP-02297,8,0.0,13489.0,0,0.0,,13489.0
PMP-02298,5,0.0,40132.0,0,0.0,,40132.0
PMP-02299,7,0.0,10154.0,0,0.0,,10154.0
PMP-02300,2,0.0,10434.0,0,0.0,,10434.0
PMP-02301,0,0.0,14076.0,0,0.0,,14076.0
PMP-02302,4,0.0,31978.0,1,0.0,,32478.0
PMP-02303,7,0.0,48253.0,1,0.0,,48753.0
PMP-02304,4,0.0,22701.0,1,0.0,,23201.0
PMP-02305,0,0.0,14767.0,0,0.0,,14767.0
PMP-02306,6,0.0,22981.0,0,0.0,,22981.0
PMP-02307,3,0.0,78603.0,0,0.0,,78603.0
PMP-02308,3,0.0,49372.0,0,0.0,,49372.0
PMP-02309,5,0.0,6746.0,0,0.0,,6746.0
PMP-02310,2,0.0,4689.0,0,0.0,,4689.0
PMP-02311,4,0.0,69325.0,1,0.0,,69825.0
PMP-02312,3,0.0,10072.0,0,0.0,,10072.0
PMP-02313,0,0.0,30658.0,2,0.0,,31658.0
PMP-02314,0,0.0,8577.0,0,0.0,,8577.0
PMP-02315,8,0.0,39306.0,0,0.0,,39306.0
PMP-02316,8,0.0,12472.0,0,0.0,,12472.0
PMP-02317,7,0.0,33029.0,1,0.0,,33529.0
PMP-02318,0,0.0,15515.0,0,0.0,,15515.0
PMP-02319,0,0.0,47913.0,1,0.0,,48413.0
PMP-02320,9,0.0,13452.0,0,0.0,,13452.0
PMP-02321,1,0.0,9158.0,0,0.0,,9158.0
PMP-02322,3,0.0,5527.0,1,0.0,,6027.0
PMP-02323,3,0.0,9119.0,0,0.0,,9119.0
PMP-02324,7,0.0,7236.0,0,0.0,,7236.0
PMP-02325,0,0.0,17509.0,1,0.0,,18009.0
PMP-02326,1,0.0,20625.0,0,0.0,,20625.0
PMP-02327,4,0.0,47671.0,0,0.0,,47671.0
PMP-02328,2,0.0,14886.0,0,0.0,,14886.0
PMP-02329,1,0.0,8489.0,0,0.0,,8489.0
PMP-02330,1,0.0,28554.0,1,0.0,,29054.0
PMP-02331,5,0.0,48906.0,1,0.0,,49406.0
PMP-02332,4,0.0,23287.0,0,0.0,,23287.0
PMP-02333,8,0.0,9088.0,1,0.0,,9588.0
PMP-02334,2,0.0,28430.0,1,0.0,,28930.0
PMP-02335,3,0.0,26724.0,2,0.0,,27724.0
PMP-02336,1,0.0,37578.0,0,0.0,,37578.0
PMP-02337,5,0.0,7075.0,0,0.0,,7075.0
PMP-02338,4,0.0,27530.0,0,0.0,,27530.0
PMP-02339,2,0.0,32159.0,1,0.0,,32659.0
PMP-02340,0,0.0,69724.0,1,0.0,,70224.0
PMP-02341,4,0.0,29829.0,1,0.0,,30329.0
PMP-02342,3,0.0,56110.0,1,0.0,,56610.0
PMP-02343,2,0.0,35255.0,0,0.0,,35255.0
PMP-02344,1,0.0,10111.0,0,0.0,,10111.0
PMP-02345,4,0.0,48539.0,0,0.0,,48539.0
PMP-02346,3,0.0,35157.0,1,0.0,,35657.0
PMP-02347,1,0.0,7799.0,0,0.0,,7799.0
PMP-02348,0,0.0,27107.0,0,0.0,,27107.0
PMP-02349,4,0.0,8880.0,0,0.0,,8880.0
PMP-02350,4,0.0,30106.0,1,0.0,,30606.0
PMP-02351,6,0.0,13375.0,0,0.0,,13375.0
PMP-02352,1,0.0,26265.0,2,0.0,,27265.0
PMP-02353,2,0.0,17978.0,0,0.0,,17978.0
PMP-02354,1,0.0,9843.0,0,0.0,,9843.0
PMP-02355,0,0.0,8867.0,0,0.0,,8867.0
PMP-02356,1,0.0,15538.0,0,0.0,,15538.0
PMP-02357,3,0.0,48914.0,2,0.0,,49914.0
PMP-02358,7,0.0,59535.0,1,0.0,,60035.0
PMP-02359,3,0.0,20426.0,0,0.0,,20426.0
PMP-02360,4,0.0,18845.0,1,0.0,,19345.0
PMP-02361,6,0.0,92065.0,2,0.0,,93065.0
PMP-02362,0,0.0,5058.0,0,0.0,,5058.0
PMP-02363,3,0.0,82490.0,0,0.0,,82490.0
PMP-02364,3,0.0,17455.0,0,0.0,,17455.0
