asset_id,timestamp,scenario_id,failure_type,work_order_type,raised_at,cost_usd,work_order_id,material_as_recorded,timestamp_quality
TLS-00916,2023-09-12 00:00:00,,,routine,2023-09-12 00:00:00,813.2,WO-0000227,steel_monopole,as_occurred
TLS-00808,2023-09-12 00:00:00,,,routine,2023-09-12 00:00:00,588.64,WO-0000228,concrete,as_occurred
TNK-02544,2023-09-12 00:00:00,,,routine,2023-09-12 00:00:00,336.91,WO-0000229,standard,as_occurred
WMN-03362,2023-09-12 00:00:00,,,routine,2023-09-12 00:00:00,1766.53,WO-0000230,Ductile Iron,as_occurred
TLS-00963,2023-09-13 00:00:00,,,routine,2023-09-13 00:00:00,580.71,WO-0000231,steel_lattice,as_occurred
PMP-02513,2023-09-13 00:00:00,,,routine,2023-09-13 00:00:00,388.03,WO-0000232,standard,as_occurred
TNK-02629,2023-09-13 00:00:00,,,inspection,2023-09-13 00:00:00,1250.37,WO-0000233,standard,as_occurred
DFR-01612,2023-09-13 00:00:00,,,inspection,2023-09-13 00:00:00,2249.8,WO-0000234,wood_pole,as_occurred
TLS-01099,2023-09-13 00:00:00,,,routine,2023-09-13 00:00:00,1324.1,WO-0000235,steel_lattice,as_occurred
LEGACY-043821,2023-09-13 00:00:00,,,inspection,2023-09-13 00:00:00,1129.79,WO-0000236,,as_occurred
TLS-00773,2023-09-13 00:00:00,,,inspection,2023-09-13 00:00:00,512.12,WO-0000237,steel_monopole,as_occurred
DFR-01608,2023-09-14 00:00:00,,,inspection,2023-09-14 00:00:00,1691.91,WO-0000238,wood_pole,as_occurred
TLS-00954,2023-09-14 00:00:00,,,vegetation,2023-09-14 00:00:00,432.5,WO-0000239,steel_lattice,as_occurred
DFR-01817,2023-09-14 00:00:00,,,routine,2023-09-14 00:00:00,1094.47,WO-0000240,concrete_pole,as_occurred
WMN-03034,2023-09-14 00:00:00,,,inspection,2023-09-14 00:00:00,582.46,WO-0000241,cast_iron,as_occurred
DFR-01364,2023-09-15 00:00:00,,,inspection,2023-09-18 00:00:00,4079.54,WO-0000242,Wood,reported_late
DSS-00401,2023-09-15 00:00:00,,,inspection,2023-09-15 00:00:00,1874.03,WO-0000243,standard,as_occurred
DFR-01496,2023-09-15 00:00:00,,,vegetation,2023-09-15 00:00:00,2332.37,WO-0000244,Wood,as_occurred
DFR-01330,2023-09-15 00:00:00,,,routine,2023-09-15 00:00:00,1063.86,WO-0000245,wood_pole,as_occurred
DSS-00278,2023-09-15 00:00:00,,,vegetation,2023-09-15 00:00:00,230.44,WO-0000246,standard,as_occurred
PMP-02404,2023-09-15 00:00:00,,,routine,2023-09-15 00:00:00,3560.49,WO-0000247,standard,as_occurred
WMN-03209,2023-09-15 00:00:00,,,routine,2023-09-15 00:00:00,697.92,WO-0000248,pvc,as_occurred
RCL-02077,2023-09-15 00:00:00,,,routine,2023-09-15 00:00:00,1326.56,WO-0000249,standard,as_occurred
DSS-00084,2023-09-16 00:00:00,,,routine,2023-09-16 00:00:00,986.89,WO-0000250,standard,as_occurred
WMN-03268,2023-09-16 00:00:00,,,vegetation,2023-09-16 00:00:00,588.8,WO-0000251,cast_iron,as_occurred
TNK-02624,2023-09-16 00:00:00,,,routine,2023-09-16 00:00:00,484.32,WO-0000252,standard,as_occurred
DSS-00381,2023-09-16 00:00:00,,,inspection,2023-09-16 00:00:00,1122.16,WO-0000253,standard,as_occurred
WMN-03275,2023-09-16 00:00:00,,,routine,2023-09-16 00:00:00,510.99,WO-0000254,ductile_iron,as_occurred
WMN-03330,2023-09-16 00:00:00,,,inspection,2023-09-16 00:00:00,537.05,WO-0000255,ductile_iron,as_occurred
WMN-03240,2023-09-17 00:00:00,,,routine,2023-09-17 00:00:00,2195.86,WO-0000256,ductile_iron,as_occurred
TSS-00028,2023-09-17 00:00:00,,,routine,2023-09-17 00:00:00,579.01,WO-0000257,standard,as_occurred
DFR-01682,2023-09-17 00:00:00,,,routine,2023-09-17 00:00:00,326.33,WO-0000258,underground,as_occurred
WMN-02825,2023-09-17 00:00:00,,,routine,2023-09-17 00:00:00,689.48,WO-0000259,CAST IRON,as_occurred
WMN-03219,2023-09-17 00:00:00,,,routine,2023-09-17 00:00:00,641.75,WO-0000260,PVC,as_occurred
WMN-03150,2023-09-18 00:00:00,,,routine,2023-09-18 00:00:00,1337.89,WO-0000261,asbestos_cement,as_occurred
TNK-02666,2023-09-18 00:00:00,,,inspection,2023-09-18 00:00:00,863.15,WO-0000262,standard,as_occurred
WMN-02681,2023-09-18 00:00:00,,,routine,2023-09-18 00:00:00,1120.71,WO-0000263,ductile_iron,as_occurred
TLS-01193,2023-09-18 00:00:00,,,routine,2023-09-18 00:00:00,701.51,WO-0000264,steel_monopole,as_occurred
RCL-02100,2023-09-18 00:00:00,,,inspection,2023-09-18 00:00:00,433.31,WO-0000265,standard,as_occurred
TLS-00452,2023-09-18 00:00:00,,,routine,2023-09-18 00:00:00,552.12,WO-0000266,steel_lattice,as_occurred
WMN-03086,2023-09-18 00:00:00,,,inspection,2023-09-18 00:00:00,958.2,WO-0000267,pvc,as_occurred
DFR-01861,2023-09-19 00:00:00,,,inspection,2023-09-19 00:00:00,100.98,WO-0000268,wood_pole,as_occurred
TLS-00429,2023-09-19 00:00:00,,,routine,2023-09-19 00:00:00,1404.61,WO-0000269,concrete,as_occurred
WMN-03404,2023-09-19 00:00:00,,,routine,2023-09-19 00:00:00,238.0,WO-0000270,ductile_iron,as_occurred
TSS-00043,2023-09-20 00:00:00,,,routine,2023-09-20 00:00:00,1068.75,WO-0000271,standard,as_occurred
DFR-01963,2023-09-20 00:00:00,,,routine,2023-09-20 00:00:00,528.76,WO-0000272,wood_pole,as_occurred
TLS-00871,2023-09-20 00:00:00,,,vegetation,2023-09-20 00:00:00,515.96,WO-0000273,steel_lattice,as_occurred
PMP-02316,2023-09-20 00:00:00,,,inspection,2023-09-20 00:00:00,1416.51,WO-0000274,standard,as_occurred
TLS-00993,2023-09-20 00:00:00,,,inspection,2023-09-20 00:00:00,225.63,WO-0000275,steel_lattice,as_occurred
WMN-03269,2023-09-20 00:00:00,,,routine,2023-09-20 00:00:00,813.77,WO-0000276,asbestos_cement,as_occurred
DFR-01627,2023-09-20 00:00:00,,,routine,2023-09-20 00:00:00,1072.33,WO-0000277,wood_pole,as_occurred
WMN-02737,2023-09-21 00:00:00,,,routine,2023-09-21 00:00:00,818.84,WO-0000278,PVC,as_occurred
TLS-00551,2023-09-21 00:00:00,,,routine,2023-09-21 00:00:00,677.05,WO-0000279,steel_monopole,as_occurred
PMP-02351,2023-09-21 00:00:00,,,vegetation,2023-09-21 00:00:00,1810.12,WO-0000280,standard,as_occurred
DFR-01361,2023-09-21 00:00:00,,,routine,2023-09-21 00:00:00,2025.85,WO-0000281,Wood,as_occurred
PMP-02399,2023-09-21 00:00:00,,,routine,2023-09-21 00:00:00,513.05,WO-0000282,standard,as_occurred
WMN-03323,2023-09-21 00:00:00,,,inspection,2023-09-21 00:00:00,908.83,WO-0000283,ductile_iron,as_occurred
DSS-00209,2023-09-22 00:00:00,,,routine,2023-09-22 00:00:00,786.0,WO-0000284,standard,as_occurred
DFR-01766,2023-09-22 00:00:00,,,inspection,2023-09-22 00:00:00,481.35,WO-0000285,wood_pole,as_occurred
TLS-01124,2023-09-22 00:00:00,,,vegetation,2023-09-22 00:00:00,537.49,WO-0000286,steel_lattice,as_occurred
DFR-01372,2023-09-22 00:00:00,,,inspection,2023-09-22 00:00:00,829.85,WO-0000287,WOOD POLE,as_occurred
TLS-00614,2023-09-22 00:00:00,,,inspection,2023-09-22 00:00:00,443.05,WO-0000288,steel_lattice,as_occurred
TLS-00952,2023-09-22 00:00:00,,,inspection,2023-09-22 00:00:00,543.18,WO-0000289,steel_monopole,as_occurred
WMN-03467,2023-09-23 00:00:00,,,vegetation,2023-09-23 00:00:00,1182.02,WO-0000290,cast_iron,as_occurred
DSS-00079,2023-09-23 00:00:00,,,vegetation,2023-09-23 00:00:00,1017.02,WO-0000291,standard,as_occurred
WMN-03127,2023-09-24 00:00:00,,,inspection,2023-09-24 00:00:00,721.68,WO-0000292,ductile_iron,as_occurred
TLS-00460,2023-09-25 00:00:00,,,routine,2023-09-25 00:00:00,1131.59,WO-0000293,steel_lattice,as_occurred
TLS-00824,2023-09-25 00:00:00,,,routine,2023-09-25 00:00:00,1230.18,WO-0000294,concrete,as_occurred
LEGACY-065614,2023-09-25 00:00:00,,,vegetation,2023-09-25 00:00:00,777.36,WO-0000295,,as_occurred
WMN-03444,2023-09-25 00:00:00,,,vegetation,2023-09-25 00:00:00,268.69,WO-0000296,cast_iron,as_occurred
TLS-00584,2023-09-25 00:00:00,,,inspection,2023-09-25 00:00:00,1324.68,WO-0000297,steel_lattice,as_occurred
DFR-01647,2023-09-25 00:00:00,,,inspection,2023-09-25 00:00:00,420.42,WO-0000298,composite_pole,as_occurred
DFR-01989,2023-09-25 00:00:00,,,routine,2023-09-25 00:00:00,519.26,WO-0000299,wood_pole,as_occurred
WMN-02898,2023-09-26 00:00:00,,,vegetation,2023-09-26 00:00:00,1073.13,WO-0000300,asbestos_cement,as_occurred
TLS-00969,2023-09-26 00:00:00,,,routine,2023-09-26 00:00:00,503.1,WO-0000301,steel_lattice,as_occurred
DSS-00204,2023-09-26 00:00:00,,,routine,2023-09-26 00:00:00,298.77,WO-0000302,standard,as_occurred
DFR-01623,2023-09-26 00:00:00,,,inspection,2023-09-26 00:00:00,563.47,WO-0000303,wood_pole,as_occurred
LEGACY-087186,2023-09-27 00:00:00,,,vegetation,2023-09-27 00:00:00,258.07,WO-0000304,,as_occurred
DFR-01458,2023-09-27 00:00:00,,,inspection,2023-09-27 00:00:00,941.89,WO-0000305,WOOD POLE,as_occurred
TLS-00608,2023-09-27 00:00:00,,,inspection,2023-09-27 00:00:00,481.85,WO-0000306,steel_lattice,as_occurred
DSS-00074,2023-09-27 00:00:00,,,inspection,2023-09-27 00:00:00,1060.93,WO-0000307,standard,as_occurred
TLS-00557,2023-09-27 00:00:00,,,routine,2023-09-27 00:00:00,908.98,WO-0000308,steel_lattice,as_occurred
TLS-00779,2023-09-27 00:00:00,,,vegetation,2023-09-27 00:00:00,571.78,WO-0000309,steel_lattice,as_occurred
WMN-02972,2023-09-27 00:00:00,,,routine,2023-09-27 00:00:00,248.45,WO-0000310,ductile_iron,as_occurred
TLS-00660,2023-09-27 00:00:00,,,vegetation,2023-09-27 00:00:00,553.58,WO-0000311,steel_lattice,as_occurred
DFR-01412,2023-09-27 00:00:00,,,routine,2023-09-27 00:00:00,458.94,WO-0000312,Wood Pole,as_occurred
INT-03495,2023-09-28 00:00:00,,,inspection,2023-09-28 00:00:00,1658.55,WO-0000313,standard,as_occurred
DFR-01712,2023-09-28 00:00:00,,,inspection,2023-09-28 00:00:00,1156.83,WO-0000314,wood_pole,as_occurred
INT-03492,2023-09-28 00:00:00,,,routine,2023-09-28 00:00:00,499.78,WO-0000315,standard,as_occurred
DFR-01395,2023-09-28 00:00:00,,,routine,2023-09-28 00:00:00,376.64,WO-0000316,wood_pole,as_occurred
DFR-01980,2023-09-29 00:00:00,,,inspection,2023-09-29 00:00:00,785.5,WO-0000317,Wood,as_occurred
WMN-02973,2023-09-29 00:00:00,,,inspection,2023-09-29 00:00:00,490.76,WO-0000318,ductile_iron,as_occurred
TSS-00042,2023-09-29 00:00:00,,,inspection,2023-09-29 00:00:00,368.23,WO-0000319,standard,as_occurred
TNK-02641,2023-09-29 00:00:00,,,inspection,2023-09-29 00:00:00,843.02,WO-0000320,standard,as_occurred
WMN-02778,2023-09-29 00:00:00,,,routine,2023-09-29 00:00:00,583.58,WO-0000321,A/C,as_occurred
DFR-01556,2023-09-29 00:00:00,,,inspection,2023-09-29 00:00:00,1879.22,WO-0000322,concrete_pole,as_occurred
WMN-03064,2023-09-30 00:00:00,,,inspection,2023-09-30 00:00:00,3471.38,WO-0000323,steel,as_occurred
RCL-02031,2023-09-30 00:00:00,,,vegetation,2023-09-30 00:00:00,708.58,WO-0000324,standard,as_occurred
LEGACY-021228,2023-10-01 00:00:00,,,routine,2023-10-01 00:00:00,278.59,WO-0000325,,as_occurred
PMP-02304,2023-10-01 00:00:00,,,routine,2023-10-01 00:00:00,401.35,WO-0000326,standard,as_occurred
DFR-01616,2023-10-01 00:00:00,,,routine,2023-10-01 00:00:00,1088.58,WO-0000327,underground,as_occurred
TLS-00853,2023-10-01 00:00:00,,,inspection,2023-10-01 00:00:00,371.52,WO-0000328,concrete,as_occurred
TLS-00699,2023-10-01 00:00:00,,,inspection,2023-10-01 00:00:00,865.53,WO-0000329,concrete,as_occurred
TNK-02617,2023-10-01 00:00:00,,,inspection,2023-10-01 00:00:00,1466.95,WO-0000330,standard,as_occurred
TLS-00739,2023-10-01 00:00:00,,,routine,2023-10-01 00:00:00,380.74,WO-0000331,steel_lattice,as_occurred
TSS-00018,2023-10-01 00:00:00,,,vegetation,2023-10-01 00:00:00,1278.4,WO-0000332,standard,as_occurred
PMP-02502,2023-10-01 00:00:00,,,routine,2023-10-01 00:00:00,3807.13,WO-0000333,standard,as_occurred
TLS-00889,2023-10-02 00:00:00,,,routine,2023-10-02 00:00:00,1166.82,WO-0000334,steel_monopole,as_occurred
DFR-01983,2023-10-02 00:00:00,,,inspection,2023-10-02 00:00:00,490.41,WO-0000335,WOOD POLE,as_occurred
LEGACY-085020,2023-10-02 00:00:00,,,inspection,2023-10-02 00:00:00,710.83,WO-0000336,,as_occurred
PMP-02349,2023-10-02 00:00:00,,,routine,2023-10-02 00:00:00,1021.58,WO-0000337,standard,as_occurred
WMN-03398,2023-10-02 00:00:00,,,vegetation,2023-10-02 00:00:00,701.04,WO-0000338,Ductile Iron,as_occurred
WMN-02730,2023-10-03 00:00:00,,,inspection,2023-10-03 00:00:00,179.02,WO-0000339,pvc,as_occurred
RCL-02190,2023-10-03 00:00:00,,,inspection,2023-10-03 00:00:00,295.88,WO-0000340,standard,as_occurred
WMN-02909,2023-10-03 00:00:00,,,routine,2023-10-03 00:00:00,598.31,WO-0000341,steel,as_occurred
WMN-02812,2023-10-03 00:00:00,BASE-20231003-042,physical,corrective,2023-10-03 00:00:00,3328.11,WO-0000342,cast_iron,as_occurred
WMN-03057,2023-10-03 06:00:00,BASE-20231003-042,physical,corrective,2023-10-03 06:00:00,7227.83,WO-0000343,C.I.,as_occurred
LEGACY-005346,2023-10-03 18:00:00,BASE-20231003-042,physical,corrective,2023-10-03 18:00:00,721.3,WO-0000344,,as_occurred
PMP-02334,2023-10-04 00:00:00,,,inspection,2023-10-04 00:00:00,780.24,WO-0000345,standard,as_occurred
WMN-02957,2023-10-04 00:00:00,,,routine,2023-10-04 00:00:00,685.41,WO-0000346,ductile_iron,as_occurred
WMN-02705,2023-10-04 00:00:00,,,routine,2023-10-04 00:00:00,932.37,WO-0000347,cast_iron,as_occurred
DFR-01976,2023-10-05 00:00:00,,,routine,2023-10-05 00:00:00,275.83,WO-0000348,composite_pole,as_occurred
TSS-00027,2023-10-05 00:00:00,,,inspection,2023-10-05 00:00:00,1216.78,WO-0000349,standard,as_occurred
DSS-00148,2023-10-05 00:00:00,,,routine,2023-10-08 00:00:00,371.0,WO-0000350,standard,reported_late
DFR-01375,2023-10-05 00:00:00,,,routine,2023-10-05 00:00:00,589.42,WO-0000351,Wood Pole,as_occurred
TLS-01176,2023-10-05 00:00:00,,,routine,2023-10-05 00:00:00,825.22,WO-0000352,concrete,as_occurred
TLS-00411,2023-10-05 00:00:00,,,inspection,2023-10-05 00:00:00,765.68,WO-0000353,steel_lattice,as_occurred
WMN-02788,2023-10-05 00:00:00,,,routine,2023-10-05 00:00:00,2468.0,WO-0000354,pvc,as_occurred
TLS-00474,2023-10-05 00:00:00,,,routine,2023-10-05 00:00:00,543.42,WO-0000355,steel_monopole,as_occurred
WMN-02718,2023-10-06 00:00:00,,,inspection,2023-10-06 00:00:00,1853.02,WO-0000356,pvc,as_occurred
TSS-00036,2023-10-06 00:00:00,,,routine,2023-10-06 00:00:00,1051.4,WO-0000357,standard,as_occurred
WMN-03128,2023-10-06 00:00:00,,,inspection,2023-10-06 00:00:00,632.31,WO-0000358,D.I.,as_occurred
DFR-01983,2023-10-06 00:00:00,,,routine,2023-10-06 00:00:00,353.8,WO-0000359,wood_pole,as_occurred
DSS-00075,2023-10-06 00:00:00,,,vegetation,2023-10-06 00:00:00,693.52,WO-0000360,standard,as_occurred
DSS-00353,2023-10-06 00:00:00,,,vegetation,2023-10-06 00:00:00,463.06,WO-0000361,standard,as_occurred
WMN-03340,2023-10-06 00:00:00,,,inspection,2023-10-06 00:00:00,240.49,WO-0000362,ductile_iron,as_occurred
LEGACY-065454,2023-10-06 00:00:00,,,vegetation,2023-10-06 00:00:00,555.94,WO-0000363,,as_occurred
DFR-01666,2023-10-07 00:00:00,,,routine,2023-10-07 00:00:00,290.12,WO-0000364,wood_pole,as_occurred
WMN-02746,2023-10-07 00:00:00,,,routine,2023-10-07 00:00:00,533.87,WO-0000365,ductile-iron,as_occurred
LEGACY-089660,2023-10-07 00:00:00,,,inspection,2023-10-07 00:00:00,840.54,WO-0000366,,as_occurred
PMP-02449,2023-10-07 00:00:00,,,routine,2023-10-07 00:00:00,796.84,WO-0000367,standard,as_occurred
TLS-00963,2023-10-07 00:00:00,,,routine,2023-10-07 00:00:00,320.47,WO-0000368,steel_lattice,as_occurred
TLS-01170,2023-10-07 00:00:00,,,vegetation,2023-10-07 00:00:00,600.22,WO-0000369,steel_lattice,as_occurred
DFR-01573,2023-10-07 00:00:00,,,routine,2023-10-07 00:00:00,263.67,WO-0000370,concrete_pole,as_occurred
DFR-01413,2023-10-07 00:00:00,,,routine,2023-10-07 00:00:00,1076.97,WO-0000371,timber,as_occurred
DFR-01488,2023-10-07 00:00:00,,,vegetation,2023-10-07 00:00:00,421.28,WO-0000372,wood_pole,as_occurred
DFR-01654,2023-10-08 00:00:00,WILD-20231008-015,physical,corrective,2023-10-08 00:00:00,3009.22,WO-0000373,wood_pole,as_occurred
RCL-02128,2023-10-08 00:00:00,WILD-20231008-015,physical,corrective,2023-10-11 00:00:00,1607.1,WO-0000374,standard,reported_late
RCL-02122,2023-10-08 00:00:00,WILD-20231008-015,physical,corrective,2023-10-08 00:00:00,3437.81,WO-0000375,standard,as_occurred
DFR-01681,2023-10-08 00:00:00,WILD-20231008-015,physical,corrective,2023-10-08 00:00:00,5024.17,WO-0000376,wood_pole,as_occurred
DFR-01664,2023-10-08 00:00:00,WILD-20231008-015,physical,corrective,2023-10-08 00:00:00,7275.6,WO-0000377,wood_pole,as_occurred
DFR-01447,2023-10-08 00:00:00,,,inspection,2023-10-08 00:00:00,644.26,WO-0000378,concrete_pole,as_occurred
DFR-01551,2023-10-08 00:00:00,WILD-20231008-015,physical,corrective,2023-10-08 00:00:00,2431.13,WO-0000379,Wood,as_occurred
DFR-01507,2023-10-08 00:00:00,WILD-20231008-015,physical,corrective,2023-10-11 00:00:00,6101.79,WO-0000380,wood_pole,reported_late
DFR-01397,2023-10-08 00:00:00,WILD-20231008-015,physical,corrective,2023-10-08 00:00:00,1657.22,WO-0000381,WOOD POLE,as_occurred
TNK-02665,2023-10-08 00:00:00,,,routine,2023-10-08 00:00:00,1668.99,WO-0000382,standard,as_occurred
WMN-03358,2023-10-08 00:00:00,,,routine,2023-10-08 00:00:00,3426.17,WO-0000383,Ductile Iron,as_occurred
DFR-01824,2023-10-08 00:00:00,,,routine,2023-10-11 00:00:00,235.95,WO-0000384,composite_pole,reported_late
DFR-01586,2023-10-08 00:00:00,WILD-20231008-015,physical,corrective,2023-10-08 00:00:00,5007.7,WO-0000385,wood_pole,as_occurred
DFR-01514,2023-10-08 06:00:00,WILD-20231008-015,physical,corrective,2023-10-08 06:00:00,655.59,WO-0000386,wood_pole,as_occurred
DFR-01904,2023-10-08 06:00:00,WILD-20231008-015,physical,corrective,2023-10-08 06:00:00,1915.91,WO-0000387,timber,as_occurred
DFR-01936,2023-10-08 06:00:00,WILD-20231008-015,physical,corrective,2023-10-08 06:00:00,3640.19,WO-0000388,wood_pole,as_occurred
DFR-01928,2023-10-08 06:00:00,WILD-20231008-015,physical,corrective,2023-10-08 06:00:00,5443.46,WO-0000389,wood_pole,as_occurred
DFR-01763,2023-10-08 06:00:00,WILD-20231008-015,physical,corrective,2023-10-08 06:00:00,3280.2,WO-0000390,wood_pole,as_occurred
DFR-01402,2023-10-08 12:00:00,WILD-20231008-015,physical,corrective,2023-10-08 12:00:00,1433.17,WO-0000391,wood_pole,as_occurred
TLS-01120,2023-10-08 12:00:00,WILD-20231008-015,physical,corrective,2023-10-08 12:00:00,2378.72,WO-0000392,steel_monopole,as_occurred
TLS-00967,2023-10-08 12:00:00,WILD-20231008-015,physical,corrective,2023-10-08 12:00:00,3112.54,WO-0000393,concrete,as_occurred
DFR-01550,2023-10-08 12:00:00,WILD-20231008-015,physical,corrective,2023-10-08 12:00:00,5882.68,WO-0000394,wood_pole,as_occurred
DFR-01898,2023-10-08 12:00:00,WILD-20231008-015,physical,corrective,2023-10-08 12:00:00,19251.23,WO-0000395,wood_pole,as_occurred
DFR-01941,2023-10-08 12:00:00,WILD-20231008-015,physical,corrective,2023-10-08 12:00:00,10459.1,WO-0000396,wood_pole,as_occurred
WMN-02750,2023-10-08 12:00:00,WILD-20231008-015,physical,corrective,2023-10-08 12:00:00,2604.23,WO-0000397,cast_iron,as_occurred
RCL-02126,2023-10-08 12:00:00,WILD-20231008-015,physical,corrective,2023-10-08 12:00:00,3758.08,WO-0000398,standard,as_occurred
DFR-01451,2023-10-08 18:00:00,WILD-20231008-015,physical,corrective,2023-10-08 18:00:00,3903.65,WO-0000399,timber,as_occurred
TLS-00863,2023-10-08 18:00:00,WILD-20231008-015,physical,corrective,2023-10-08 18:00:00,2305.46,WO-0000400,steel_lattice,as_occurred
DFR-01770,2023-10-08 18:00:00,WILD-20231008-015,physical,corrective,2023-10-08 18:00:00,4121.55,WO-0000401,WOOD POLE,as_occurred
WMN-02841,2023-10-08 18:00:00,WILD-20231008-015,physical,corrective,2023-10-08 18:00:00,14943.58,WO-0000402,pvc,as_occurred
RCL-02100,2023-10-08 18:00:00,WILD-20231008-015,physical,corrective,2023-10-08 18:00:00,3043.24,WO-0000403,standard,as_occurred
WMN-03154,2023-10-08 18:00:00,WILD-20231008-015,physical,corrective,2023-10-08 18:00:00,12616.43,WO-0000404,CI,as_occurred
DFR-02007,2023-10-08 18:00:00,WILD-20231008-015,physical,corrective,2023-10-08 18:00:00,11849.18,WO-0000405,wood_pole,as_occurred
DFR-01991,2023-10-08 18:00:00,WILD-20231008-015,physical,corrective,2023-10-11 18:00:00,2980.35,WO-0000406,wood_pole,reported_late
WMN-02763,2023-10-09 00:00:00,,,routine,2023-10-09 00:00:00,998.58,WO-0000407,Cast Iron,as_occurred
TNK-02558,2023-10-09 00:00:00,,,routine,2023-10-09 00:00:00,348.49,WO-0000408,standard,as_occurred
TLS-01186,2023-10-09 00:00:00,,,routine,2023-10-09 00:00:00,1998.58,WO-0000409,steel_lattice,as_occurred
INT-03513,2023-10-09 00:00:00,,,inspection,2023-10-09 00:00:00,329.83,WO-0000410,standard,as_occurred
RCL-02100,2023-10-09 00:00:00,,,inspection,2023-10-09 00:00:00,498.59,WO-0000411,standard,as_occurred
TLS-01004,2023-10-09 00:00:00,,,routine,2023-10-09 00:00:00,659.08,WO-0000412,steel_monopole,as_occurred
DFR-01405,2023-10-09 00:00:00,WILD-20231008-015,physical,corrective,2023-10-09 00:00:00,6654.22,WO-0000413,wood_pole,as_occurred
DFR-01905,2023-10-09 00:00:00,WILD-20231008-015,physical,corrective,2023-10-09 00:00:00,5032.52,WO-0000414,wood_pole,as_occurred
TNK-02596,2023-10-09 00:00:00,WILD-20231008-015,physical,corrective,2023-10-12 00:00:00,14745.57,WO-0000415,standard,reported_late
DFR-01798,2023-10-09 06:00:00,WILD-20231008-015,physical,corrective,2023-10-09 06:00:00,4867.55,WO-0000416,wood_pole,as_occurred
DFR-01571,2023-10-09 06:00:00,WILD-20231008-015,physical,corrective,2023-10-09 06:00:00,3626.28,WO-0000417,Wood,as_occurred
WMN-02716,2023-10-09 06:00:00,WILD-20231008-015,physical,corrective,2023-10-09 06:00:00,4993.35,WO-0000418,Asbestos Cement,as_occurred
WMN-03139,2023-10-09 06:00:00,WILD-20231008-015,physical,corrective,2023-10-09 06:00:00,3185.95,WO-0000419,ductile_iron,as_occurred
PMP-02292,2023-10-09 06:00:00,WILD-20231008-015,physical,corrective,2023-10-09 06:00:00,1028.09,WO-0000420,standard,as_occurred
DFR-01650,2023-10-09 06:00:00,WILD-20231008-015,physical,corrective,2023-10-09 06:00:00,5696.77,WO-0000421,Wood,as_occurred
DFR-01758,2023-10-09 12:00:00,WILD-20231008-015,physical,corrective,2023-10-12 12:00:00,21649.44,WO-0000422,wood_pole,reported_late
WMN-03345,2023-10-09 12:00:00,WILD-20231008-015,physical,corrective,2023-10-09 12:00:00,14272.52,WO-0000423,asbestos_cement,as_occurred
WMN-03075,2023-10-09 12:00:00,WILD-20231008-015,physical,corrective,2023-10-09 12:00:00,7617.81,WO-0000424,Cast Iron,as_occurred
WMN-02703,2023-10-09 12:00:00,WILD-20231008-015,physical,corrective,2023-10-09 12:00:00,738.21,WO-0000425,steel,as_occurred
LEGACY-096944,2023-10-09 12:00:00,WILD-20231008-015,physical,corrective,2023-10-09 12:00:00,25289.75,WO-0000426,,as_occurred
