asset_class,lat,lon,lat_end,lon_end,length_km,install_year,design_life_years,material,_material_fragility,condition_score,criticality_tier,elevation_m,dist_to_coast_km,vegetation_density,drainage_quality,drought_susceptibility,_soil_corrosivity_true,_customer_density,zone_id,asset_id,network,site_elevation_m,flood_defence_m,has_backup_generation,backup_runtime_hours,diameter_mm,rating_mva,summer_load_factor,pump_rated_kw,last_inspected_year,customers_served,population_served_water,critical_facilities
distribution_substation,32.9725263259292,-81.9011255658435,32.9725263259292,-81.9011255658435,0.0,2010,50,standard,1.0,65.6,2,91.41,328.27,0.772,0.625,1.0,0.597,0.3119,5,DSS-00098,electric,2.24,0.0,False,0,,44.4,0.51,,2025,0.0,0.0,0
distribution_substation,30.6920549566409,-84.3100793024218,30.6920549566409,-84.3100793024218,0.0,1970,50,standard,1.0,36.2,3,16.54,70.65,0.207,0.464,0.372,0.432,0.7241,7,DSS-00099,electric,2.81,0.0,False,0,,18.6,0.487,,2021,0.0,0.0,0
distribution_substation,31.353990825281763,-85.37098618810894,31.353990825281763,-85.37098618810894,0.0,1984,50,standard,1.0,39.0,3,37.96,144.25,0.581,0.595,0.61,0.371,0.3471,0,DSS-00100,electric,0.66,0.0,False,0,,46.3,0.643,,2024,0.0,0.0,0
distribution_substation,32.18778851791481,-84.64481347109742,32.18778851791481,-84.64481347109742,0.0,1984,50,standard,1.0,68.1,3,61.77,233.66,0.638,0.68,0.842,0.351,0.181,4,DSS-00101,electric,5.09,0.0,False,0,,32.0,0.528,,2025,0.0,0.0,0
distribution_substation,31.67601741909904,-85.33634575989511,31.67601741909904,-85.33634575989511,0.0,1985,50,standard,1.0,60.0,3,46.83,179.54,0.646,0.621,0.654,0.424,0.3218,0,DSS-00102,electric,1.7,0.89,False,0,,68.0,0.792,,2022,0.0,0.0,0
distribution_substation,32.46405140743177,-82.14941840239656,32.46405140743177,-82.14941840239656,0.0,1992,50,standard,1.0,56.2,2,67.39,276.62,0.933,0.731,0.982,0.857,0.1691,3,DSS-00103,electric,2.16,0.0,False,0,,20.2,0.63,,2024,0.0,0.0,0
distribution_substation,31.486202378390942,-85.12423124358317,31.486202378390942,-85.12423124358317,0.0,2001,50,standard,1.0,79.7,3,33.71,156.3,0.704,0.62,0.624,0.324,0.2066,0,DSS-00104,electric,1.6,0.0,False,0,,35.9,0.429,,2023,0.0,0.0,0
distribution_substation,32.556444812133336,-84.46518111236685,32.556444812133336,-84.46518111236685,0.0,2004,50,standard,1.0,88.3,3,72.47,275.9,0.474,0.57,0.98,0.414,0.7362,4,DSS-00105,electric,2.72,0.0,False,0,,58.1,0.789,,2025,0.0,0.0,0
distribution_substation,30.638279413438845,-83.78929816528243,30.638279413438845,-83.78929816528243,0.0,1954,50,standard,1.0,10.7,2,18.51,72.48,0.385,0.833,0.328,0.399,0.0925,7,DSS-00106,electric,3.52,0.0,False,0,,57.5,0.834,,2019,0.0,0.0,0
distribution_substation,30.3901523413743,-84.26464866704072,30.3901523413743,-84.26464866704072,0.0,1970,50,standard,1.0,26.9,2,8.49,37.71,0.249,0.71,0.3,0.204,0.1077,9,DSS-00107,electric,1.91,0.0,False,0,,66.9,0.931,,2025,0.0,0.0,0
distribution_substation,32.6157167626459,-81.75064135049811,32.6157167626459,-81.75064135049811,0.0,1970,50,standard,1.0,29.5,3,74.06,285.53,0.658,0.676,1.0,0.677,0.5155,5,DSS-00108,electric,2.09,0.0,False,0,,38.1,0.736,,2022,0.0,0.0,0
distribution_substation,31.97943933097268,-81.5,31.97943933097268,-81.5,0.0,2006,50,standard,1.0,69.8,3,40.34,209.74,0.939,0.755,0.79,0.781,0.1063,3,DSS-00109,electric,2.07,0.0,False,0,,70.3,0.412,,2020,0.0,0.0,0
distribution_substation,32.52974052115815,-84.57009497213359,32.52974052115815,-84.57009497213359,0.0,1990,50,standard,1.0,58.0,2,76.91,272.07,0.521,0.49,1.0,0.31,0.7169,4,DSS-00110,electric,2.25,0.51,False,0,,24.4,0.688,,2023,0.0,0.0,0
distribution_substation,32.28995298288055,-81.5,32.28995298288055,-81.5,0.0,2001,50,standard,1.0,60.1,3,53.68,244.21,0.593,0.467,0.889,0.569,0.3372,5,DSS-00111,electric,1.28,0.0,False,0,,35.9,0.639,,2022,0.0,0.0,0
distribution_substation,30.77787344395965,-84.85358761400428,30.77787344395965,-84.85358761400428,0.0,1973,50,standard,1.0,25.3,3,9.71,76.62,0.288,0.678,0.467,0.049,0.1467,7,DSS-00112,electric,2.9,0.0,False,0,,57.9,0.747,,2023,0.0,0.0,0
distribution_substation,32.07226209958896,-84.17431737032086,32.07226209958896,-84.17431737032086,0.0,1981,50,standard,1.0,49.3,3,63.23,225.66,0.759,0.677,0.901,0.555,0.1228,4,DSS-00113,electric,0.8,1.12,False,0,,62.6,0.422,,2023,0.0,0.0,0
distribution_substation,30.94195330379627,-84.31484722150904,30.94195330379627,-84.31484722150904,0.0,1977,50,standard,1.0,43.1,3,22.11,98.33,0.193,0.287,0.494,0.318,0.8772,7,DSS-00114,electric,0.67,0.0,False,0,,55.6,0.752,,2023,0.0,0.0,0
distribution_substation,32.233543390556996,-84.6256196248329,32.233543390556996,-84.6256196248329,0.0,1968,50,standard,1.0,37.9,3,61.87,238.84,0.764,1.0,0.921,0.395,0.2183,4,DSS-00115,electric,1.49,0.0,False,0,,26.1,0.712,,2024,0.0,0.0,0
distribution_substation,31.471699044682726,-85.3782977802408,31.471699044682726,-85.3782977802408,0.0,1987,50,standard,1.0,51.9,2,40.38,157.42,0.627,0.5,0.74,0.333,0.3381,0,DSS-00116,electric,3.17,1.26,False,0,,30.9,0.901,,2024,0.0,0.0,0
distribution_substation,33.0,-82.09581667419684,33.0,-82.09581667419684,0.0,1974,50,standard,1.0,37.9,2,94.16,335.14,0.77,0.695,1.0,0.558,0.2003,5,DSS-00117,electric,3.43,0.0,False,0,,29.4,0.828,,2025,0.0,0.0,0
distribution_substation,30.638004214708406,-84.62301706619817,30.638004214708406,-84.62301706619817,0.0,2003,50,standard,1.0,48.7,3,15.12,61.75,0.458,0.52,0.324,0.208,0.1471,7,DSS-00118,electric,0.72,0.0,False,0,,18.2,0.57,,2022,0.0,0.0,0
distribution_substation,31.370374598135083,-85.28439807995011,31.370374598135083,-85.28439807995011,0.0,1977,50,standard,1.0,19.2,3,36.41,144.98,0.555,0.692,0.549,0.382,0.266,0,DSS-00119,electric,3.09,0.0,False,0,,38.4,0.743,,2025,0.0,0.0,0
distribution_substation,30.921107776183348,-84.58045455042841,30.921107776183348,-84.58045455042841,0.0,1969,50,standard,1.0,22.2,3,23.42,93.44,0.335,0.563,0.441,0.262,0.4963,7,DSS-00120,electric,1.51,0.0,False,0,,8.3,0.708,,2026,0.0,0.0,0
distribution_substation,32.122394333525,-81.66703040811716,32.122394333525,-81.66703040811716,0.0,1956,50,standard,1.0,11.5,3,53.37,229.02,0.771,0.524,0.834,0.687,0.3768,3,DSS-00121,electric,1.91,0.0,False,0,,45.1,0.351,,2022,0.0,0.0,0
distribution_substation,31.271977637684873,-84.79097767873677,31.271977637684873,-84.79097767873677,0.0,1974,50,standard,1.0,40.3,3,29.7,131.51,0.599,0.695,0.647,0.458,0.185,7,DSS-00122,electric,3.95,0.0,False,0,,49.9,0.599,,2022,0.0,0.0,0
distribution_substation,31.525856306195855,-85.20691006695884,31.525856306195855,-85.20691006695884,0.0,2018,50,standard,1.0,100.0,3,39.53,161.41,0.651,0.571,0.707,0.428,0.2883,0,DSS-00123,electric,3.28,0.0,False,0,,30.8,0.854,,2020,0.0,0.0,0
distribution_substation,31.9390143829237,-81.78897853234183,31.9390143829237,-81.78897853234183,0.0,1986,50,standard,1.0,49.4,3,46.37,211.22,0.788,0.677,0.792,0.869,0.1205,3,DSS-00124,electric,0.96,1.61,False,0,,38.9,0.389,,2024,0.0,0.0,0
distribution_substation,31.755443001995253,-85.57646344959677,31.755443001995253,-85.57646344959677,0.0,1999,50,standard,1.0,77.5,2,49.7,192.02,0.862,0.723,0.707,0.502,0.1302,0,DSS-00125,electric,1.0,0.0,False,0,,62.2,0.73,,2023,0.0,0.0,0
distribution_substation,31.72415927485732,-84.65014466773596,31.72415927485732,-84.65014466773596,0.0,1992,50,standard,1.0,41.3,3,44.32,182.16,0.772,0.501,0.723,0.448,0.1353,4,DSS-00126,electric,2.63,0.0,False,0,,54.8,0.871,,2023,0.0,0.0,0
distribution_substation,30.772782039997985,-84.55044069991636,30.772782039997985,-84.55044069991636,0.0,1968,50,standard,1.0,57.6,2,15.41,77.19,0.287,0.588,0.336,0.339,0.3695,7,DSS-00127,electric,2.24,0.0,False,0,,71.5,0.557,,2024,0.0,0.0,0
distribution_substation,32.436399502445504,-84.50895307694121,32.436399502445504,-84.50895307694121,0.0,2004,50,standard,1.0,67.1,3,68.42,262.19,0.577,0.524,1.0,0.347,0.6849,4,DSS-00128,electric,1.47,0.0,False,0,,32.8,0.879,,2020,0.0,0.0,0
distribution_substation,32.76897950745544,-81.68923080594034,32.76897950745544,-81.68923080594034,0.0,1961,50,standard,1.0,32.3,3,77.73,301.25,0.701,0.598,1.0,0.547,0.2869,5,DSS-00129,electric,2.34,0.0,False,0,,23.8,0.474,,2024,0.0,0.0,0
distribution_substation,32.37200723286362,-81.85909046218273,32.37200723286362,-81.85909046218273,0.0,1983,50,standard,1.0,43.7,1,60.2,260.74,0.411,0.472,0.937,0.807,0.8161,5,DSS-00130,electric,5.53,0.0,False,0,,31.5,0.59,,2022,0.0,0.0,0
distribution_substation,32.86152892687237,-84.66979718805884,32.86152892687237,-84.66979718805884,0.0,2014,50,standard,1.0,85.6,3,84.67,308.32,0.847,0.632,1.0,0.33,0.1295,4,DSS-00131,electric,2.39,0.0,False,0,,70.4,0.489,,2025,0.0,0.0,0
distribution_substation,32.643678698549024,-82.18454585052271,32.643678698549024,-82.18454585052271,0.0,1978,50,standard,1.0,46.6,2,73.85,297.17,0.698,0.57,1.0,0.801,0.2426,5,DSS-00132,electric,0.57,1.84,False,0,,25.5,0.685,,2023,0.0,0.0,0
distribution_substation,30.794123696366853,-84.45246437899537,30.794123696366853,-84.45246437899537,0.0,1993,50,standard,1.0,51.0,2,15.26,80.4,0.305,0.382,0.432,0.237,0.6407,7,DSS-00133,electric,0.9,0.0,False,0,,13.1,0.781,,2025,0.0,0.0,0
distribution_substation,32.410353747209506,-81.84880907568714,32.410353747209506,-81.84880907568714,0.0,1960,50,standard,1.0,38.0,2,64.88,264.79,0.407,0.467,0.918,0.831,0.8218,5,DSS-00134,electric,1.12,0.0,False,0,,58.9,0.765,,2022,0.0,0.0,0
distribution_substation,33.0,-81.8819012588128,33.0,-81.8819012588128,0.0,1977,50,standard,1.0,38.9,2,88.83,330.92,0.629,0.684,1.0,0.605,0.2555,5,DSS-00135,electric,1.9,0.0,False,0,,74.8,0.81,,2021,0.0,0.0,0
distribution_substation,33.0,-81.64560718306323,33.0,-81.64560718306323,0.0,1989,50,standard,1.0,47.3,3,86.83,325.99,0.775,0.626,1.0,0.51,0.1204,5,DSS-00136,electric,2.06,0.0,False,0,,25.1,0.611,,2022,0.0,0.0,0
distribution_substation,32.612283940305645,-85.00179699749293,32.612283940305645,-85.00179699749293,0.0,1994,50,standard,1.0,71.7,3,76.83,280.57,0.838,0.69,1.0,0.208,0.0923,4,DSS-00137,electric,1.96,0.0,False,0,,26.6,0.778,,2023,0.0,0.0,0
distribution_substation,31.524276890309153,-84.90254582600382,31.524276890309153,-84.90254582600382,0.0,1963,50,standard,1.0,19.4,3,37.53,159.51,0.908,0.736,0.569,0.415,0.1056,0,DSS-00138,electric,2.18,0.0,False,0,,66.1,0.568,,2022,0.0,0.0,0
distribution_substation,32.16822210937419,-81.76291553592775,32.16822210937419,-81.76291553592775,0.0,1976,50,standard,1.0,35.7,3,49.6,236.12,0.55,0.612,0.888,0.81,0.5601,3,DSS-00139,electric,2.35,0.0,False,0,,8.7,0.645,,2024,0.0,0.0,0
distribution_substation,32.61996438467966,-81.97372197658176,32.61996438467966,-81.97372197658176,0.0,1978,50,standard,1.0,43.5,3,69.41,290.6,0.601,0.57,1.0,0.716,0.5872,5,DSS-00140,electric,3.61,0.0,False,0,,27.9,0.534,,2023,0.0,0.0,0
distribution_substation,31.062427548837213,-84.55280347214159,31.062427548837213,-84.55280347214159,0.0,1982,50,standard,1.0,44.0,3,23.8,109.33,0.31,0.611,0.573,0.395,0.4749,7,DSS-00141,electric,2.14,0.0,False,0,,12.7,0.967,,2023,0.0,0.0,0
distribution_substation,31.163804679857662,-85.64537077814903,31.163804679857662,-85.64537077814903,0.0,2003,50,standard,1.0,71.8,3,31.39,127.59,0.528,0.719,0.626,0.198,0.243,0,DSS-00142,electric,1.15,0.0,False,0,,46.9,0.376,,2021,0.0,0.0,0
distribution_substation,32.339727494543475,-81.77903188732968,32.339727494543475,-81.77903188732968,0.0,1974,50,standard,1.0,41.4,3,59.03,255.49,0.326,0.407,0.896,0.814,0.9769,5,DSS-00143,electric,3.45,0.0,False,0,,20.8,0.559,,2021,0.0,0.0,0
distribution_substation,31.650669018447,-85.14615495689145,31.650669018447,-85.14615495689145,0.0,1981,50,standard,1.0,42.7,3,39.56,174.73,0.609,0.74,0.725,0.464,0.2648,0,DSS-00144,electric,7.68,0.0,False,0,,43.9,0.66,,2019,0.0,0.0,0
distribution_substation,31.188590110797573,-85.50861457070168,31.188590110797573,-85.50861457070168,0.0,1973,50,standard,1.0,27.2,3,30.07,127.95,0.549,0.534,0.469,0.176,0.3464,0,DSS-00145,electric,0.71,0.0,False,0,,15.6,1.021,,2017,0.0,0.0,0
distribution_substation,32.36391756852144,-82.21599088014443,32.36391756852144,-82.21599088014443,0.0,1977,50,standard,1.0,54.8,3,62.41,266.65,0.895,0.652,0.991,1.0,0.1075,3,DSS-00146,electric,2.74,0.0,False,0,,62.7,0.8,,2022,0.0,0.0,0
distribution_substation,31.175222977285063,-85.29432885352156,31.175222977285063,-85.29432885352156,0.0,2006,50,standard,1.0,68.7,1,25.76,123.43,0.599,0.806,0.47,0.313,0.1946,0,DSS-00147,electric,0.58,0.0,False,0,,14.5,0.644,,2024,0.0,0.0,0
distribution_substation,31.963330958452485,-84.51694558740304,31.963330958452485,-84.51694558740304,0.0,2002,50,standard,1.0,66.4,2,53.52,209.61,0.861,0.529,0.842,0.318,0.3148,4,DSS-00148,electric,3.26,0.0,False,0,,22.1,0.41,,2020,0.0,0.0,0
distribution_substation,32.35738424832835,-81.90324280666624,32.35738424832835,-81.90324280666624,0.0,1965,50,standard,1.0,18.8,3,60.83,260.03,0.651,0.401,1.0,0.882,0.6756,3,DSS-00149,electric,2.16,0.0,False,0,,35.8,0.724,,2019,0.0,0.0,0
distribution_substation,32.26670462546224,-84.71185703258915,32.26670462546224,-84.71185703258915,0.0,2010,50,standard,1.0,79.4,3,62.89,242.12,0.819,0.53,1.0,0.402,0.1809,4,DSS-00150,electric,0.87,0.0,False,0,,59.0,0.386,,2023,0.0,0.0,0
distribution_substation,32.387660108752975,-81.6708996965631,32.387660108752975,-81.6708996965631,0.0,1990,50,standard,1.0,31.8,3,57.84,258.55,0.408,0.329,0.891,0.665,0.8682,5,DSS-00151,electric,4.56,0.0,False,0,,32.7,0.579,,2022,0.0,0.0,0
distribution_substation,32.64067603375819,-84.277699040829,32.64067603375819,-84.277699040829,0.0,2011,50,standard,1.0,85.4,2,83.47,287.35,0.719,0.651,1.0,0.498,0.2771,4,DSS-00152,electric,1.52,0.0,False,0,,73.5,0.836,,2025,0.0,0.0,0
distribution_substation,32.07232591301077,-81.74955724918857,32.07232591301077,-81.74955724918857,0.0,1992,50,standard,1.0,40.4,2,48.37,225.19,0.763,0.748,0.66,0.759,0.2893,3,DSS-00153,electric,3.08,0.0,False,0,,34.9,0.896,,2023,0.0,0.0,0
distribution_substation,30.67391880546237,-84.21934847615371,30.67391880546237,-84.21934847615371,0.0,1963,50,standard,1.0,33.2,3,14.37,69.81,0.334,0.546,0.242,0.33,0.6431,7,DSS-00154,electric,0.6,2.31,False,0,,71.4,0.734,,2025,0.0,0.0,0
distribution_substation,31.38182222637149,-85.59510820258993,31.38182222637149,-85.59510820258993,0.0,2009,50,standard,1.0,78.0,3,38.08,150.88,0.625,0.691,0.602,0.369,0.3371,0,DSS-00155,electric,2.53,0.0,False,0,,48.8,0.526,,2021,0.0,0.0,0
distribution_substation,31.556201549667584,-84.2567711086486,31.556201549667584,-84.2567711086486,0.0,1989,50,standard,1.0,59.5,3,41.96,167.25,0.707,0.803,0.699,0.368,0.0932,7,DSS-00156,electric,0.51,0.0,False,0,,39.5,0.432,,2024,0.0,0.0,0
distribution_substation,32.38541935547568,-83.96913636104867,32.38541935547568,-83.96913636104867,0.0,1958,50,standard,1.0,24.7,3,73.45,263.53,0.96,0.814,1.0,0.571,0.0895,4,DSS-00157,electric,1.32,0.0,False,0,,32.0,0.802,,2025,0.0,0.0,0
distribution_substation,32.73703177643925,-81.5,32.73703177643925,-81.5,0.0,1993,50,standard,1.0,63.0,3,76.15,293.84,0.816,0.517,1.0,0.477,0.115,5,DSS-00158,electric,3.53,0.0,False,0,,72.9,0.78,,2024,0.0,0.0,0
distribution_substation,32.598835199522476,-82.09434068187679,32.598835199522476,-82.09434068187679,0.0,2004,50,standard,1.0,62.4,3,70.53,290.58,0.739,0.647,1.0,0.725,0.3549,5,DSS-00159,electric,1.3,0.0,False,0,,42.1,0.771,,2022,0.0,0.0,0
distribution_substation,32.679353813372686,-81.70943371170038,32.679353813372686,-81.70943371170038,0.0,1983,50,standard,1.0,55.4,3,73.28,291.73,0.733,0.545,1.0,0.624,0.38,5,DSS-00160,electric,0.75,0.0,False,0,,22.9,0.305,,2023,0.0,0.0,0
distribution_substation,32.57358210635792,-81.92136440532613,32.57358210635792,-81.92136440532613,0.0,2000,50,standard,1.0,69.6,3,71.72,284.4,0.494,0.519,1.0,0.712,0.5953,5,DSS-00161,electric,0.73,0.0,False,0,,31.6,0.843,,2026,0.0,0.0,0
distribution_substation,30.650188535059314,-84.36344681197335,30.650188535059314,-84.36344681197335,0.0,1977,50,standard,1.0,31.2,3,14.68,65.37,0.389,0.613,0.409,0.327,0.513,7,DSS-00162,electric,3.38,0.0,False,0,,67.8,0.719,,2024,0.0,0.0,0
distribution_substation,32.066014610020474,-84.69627591016686,32.066014610020474,-84.69627591016686,0.0,1978,50,standard,1.0,40.6,2,56.92,219.9,0.822,0.597,0.843,0.262,0.1565,4,DSS-00163,electric,2.43,2.33,False,0,,57.1,0.602,,2026,0.0,0.0,0
distribution_substation,32.52008766477615,-81.88211199963723,32.52008766477615,-81.88211199963723,0.0,1974,50,standard,1.0,25.4,3,65.17,277.66,0.408,0.54,0.963,0.809,0.6404,5,DSS-00164,electric,0.37,0.0,False,0,,42.0,0.592,,2025,0.0,0.0,0
distribution_substation,32.3210744767433,-81.6556643226393,32.3210744767433,-81.6556643226393,0.0,1991,50,standard,1.0,49.5,3,59.44,250.84,0.36,0.389,0.993,0.818,0.8339,5,DSS-00165,electric,4.2,0.0,False,0,,42.9,0.799,,2025,0.0,0.0,0
distribution_substation,31.661020040043777,-84.57094524571504,31.661020040043777,-84.57094524571504,0.0,2017,50,standard,1.0,79.0,3,39.37,175.64,0.824,0.632,0.589,0.329,0.1278,4,DSS-00166,electric,2.75,0.0,False,0,,29.8,0.762,,2026,0.0,0.0,0
distribution_substation,31.28775326956236,-85.42510993129383,31.28775326956236,-85.42510993129383,0.0,1998,50,standard,1.0,76.8,3,29.16,137.66,0.567,0.722,0.659,0.235,0.3887,0,DSS-00167,electric,0.53,2.39,False,0,,63.9,0.532,,2024,0.0,0.0,0
distribution_substation,30.92649043494257,-84.31581818172141,30.92649043494257,-84.31581818172141,0.0,1965,50,standard,1.0,50.9,3,25.36,96.6,0.166,0.228,0.479,0.47,0.9206,7,DSS-00168,electric,2.48,0.0,False,0,,23.1,0.978,,2024,0.0,0.0,0
distribution_substation,30.748619320843957,-84.17498482997188,30.748619320843957,-84.17498482997188,0.0,2013,50,standard,1.0,88.0,3,19.16,78.72,0.329,0.615,0.369,0.394,0.7911,7,DSS-00169,electric,2.59,2.43,False,0,,49.6,0.53,,2023,0.0,0.0,0
distribution_substation,32.36140112431992,-84.375341410963,32.36140112431992,-84.375341410963,0.0,2001,50,standard,1.0,69.2,3,69.47,255.18,0.618,0.598,0.847,0.391,0.3948,4,DSS-00170,electric,0.95,0.0,False,0,,46.5,0.936,,2023,0.0,0.0,0
distribution_substation,31.623767647059648,-85.07252540027523,31.623767647059648,-85.07252540027523,0.0,1992,50,standard,1.0,64.6,3,40.67,171.22,0.748,0.727,0.743,0.467,0.2013,0,DSS-00171,electric,2.13,0.0,False,0,,57.8,0.496,,2024,0.0,0.0,0
distribution_substation,32.42634387385854,-84.63595210989384,32.42634387385854,-84.63595210989384,0.0,1974,50,standard,1.0,33.9,3,68.89,260.18,0.734,0.441,1.0,0.341,0.4995,4,DSS-00172,electric,4.3,0.0,False,0,,39.2,0.872,,2021,0.0,0.0,0
distribution_substation,32.692913566378564,-84.37839659478765,32.692913566378564,-84.37839659478765,0.0,1987,50,standard,1.0,54.0,2,82.72,291.94,0.597,0.555,1.0,0.364,0.3696,4,DSS-00173,electric,1.8,0.0,False,0,,49.9,0.937,,2024,0.0,0.0,0
distribution_substation,32.37940950973842,-81.71797717294105,32.37940950973842,-81.71797717294105,0.0,1954,50,standard,1.0,11.5,3,58.98,258.61,0.312,0.327,0.993,0.73,0.9632,5,DSS-00174,electric,1.62,0.0,False,0,,40.8,0.659,,2019,0.0,0.0,0
distribution_substation,32.36604426428876,-81.74824621423944,32.36604426428876,-81.74824621423944,0.0,2007,50,standard,1.0,98.0,3,64.82,257.77,0.416,0.167,0.988,0.739,0.9913,5,DSS-00175,electric,1.17,1.98,False,0,,31.3,0.801,,2020,0.0,0.0,0
distribution_substation,32.55347254810996,-81.54967101109922,32.55347254810996,-81.54967101109922,0.0,2025,50,standard,1.0,89.3,3,66.32,274.45,0.788,0.653,1.0,0.587,0.2827,5,DSS-00176,electric,1.22,0.0,False,0,,12.5,0.926,,2022,0.0,0.0,0
distribution_substation,31.651197648367454,-84.58529414163975,31.651197648367454,-84.58529414163975,0.0,1986,50,standard,1.0,38.5,2,44.26,174.45,0.853,0.758,0.695,0.377,0.1215,4,DSS-00177,electric,1.77,0.0,False,0,,49.5,0.522,,2022,0.0,0.0,0
distribution_substation,30.922775574833782,-84.39491768868554,30.922775574833782,-84.39491768868554,0.0,1992,50,standard,1.0,32.5,3,19.89,95.27,0.225,0.358,0.522,0.287,0.7917,7,DSS-00178,electric,4.07,0.0,False,0,,72.7,0.737,,2025,0.0,0.0,0
distribution_substation,32.86636110941684,-81.82393890257225,32.86636110941684,-81.82393890257225,0.0,1992,50,standard,1.0,61.7,3,84.31,314.89,0.647,0.66,1.0,0.522,0.4468,5,DSS-00179,electric,2.18,0.0,False,0,,59.0,0.793,,2025,0.0,0.0,0
distribution_substation,30.897868030572987,-84.60802416721005,30.897868030572987,-84.60802416721005,0.0,1983,50,standard,1.0,45.1,3,20.92,90.68,0.479,0.586,0.537,0.271,0.4548,7,DSS-00180,electric,2.55,0.0,False,0,,49.9,0.78,,2024,0.0,0.0,0
distribution_substation,30.550265935018846,-84.68069858656841,30.550265935018846,-84.68069858656841,0.0,1972,50,standard,1.0,38.8,3,8.89,51.72,0.295,0.605,0.241,0.117,0.0995,9,DSS-00181,electric,2.78,0.0,False,0,,38.6,0.944,,2024,0.0,0.0,0
distribution_substation,32.43632049008511,-84.5429521793353,32.43632049008511,-84.5429521793353,0.0,1982,50,standard,1.0,49.0,3,68.89,261.9,0.287,0.395,0.984,0.372,0.6679,4,DSS-00182,electric,2.94,0.0,False,0,,64.7,0.761,,2022,0.0,0.0,0
distribution_substation,31.617067034365753,-85.19947328708501,31.617067034365753,-85.19947328708501,0.0,1985,50,standard,1.0,37.3,3,40.3,171.47,0.69,0.676,0.647,0.422,0.3109,0,DSS-00183,electric,2.77,0.0,False,0,,64.3,0.962,,2025,0.0,0.0,0
distribution_substation,30.8408205030714,-84.13625650103826,30.8408205030714,-84.13625650103826,0.0,1997,50,standard,1.0,53.9,1,24.46,89.52,0.224,0.5,0.47,0.359,0.7737,7,DSS-00184,electric,1.77,0.0,False,0,,28.1,0.792,,2022,0.0,0.0,0
distribution_substation,32.37786092465967,-81.74063038879645,32.37786092465967,-81.74063038879645,0.0,1967,50,standard,1.0,10.0,3,59.04,258.92,0.318,0.376,0.987,0.669,0.9825,5,DSS-00185,electric,3.68,0.0,False,0,,50.1,0.794,,2024,0.0,0.0,0
distribution_substation,32.17735832594825,-84.4929688839934,32.17735832594825,-84.4929688839934,0.0,1979,50,standard,1.0,45.5,3,60.41,233.57,0.717,0.539,0.841,0.4,0.2374,4,DSS-00186,electric,2.53,0.0,False,0,,72.6,0.94,,2020,0.0,0.0,0
distribution_substation,31.213553124552828,-85.45129967813094,31.213553124552828,-85.45129967813094,0.0,1979,50,standard,1.0,22.7,3,29.49,129.82,0.528,0.572,0.569,0.128,0.3592,0,DSS-00187,electric,2.09,0.0,False,0,,58.5,0.911,,2019,0.0,0.0,0
distribution_substation,32.60854321665688,-81.57713193241777,32.60854321665688,-81.57713193241777,0.0,2017,50,standard,1.0,93.3,3,71.26,281.13,0.772,0.622,0.967,0.576,0.2519,5,DSS-00188,electric,1.82,0.0,False,0,,11.7,0.746,,2025,0.0,0.0,0
